token_id	words	labels
1	Etimología:	O
2	Acer,	O
3	nombre	O
4	latino	O
5	del	O
6	Arce	O

1	Negundo,	O
2	proviene	O
3	del	O
4	hindú,	O
5	al	O
6	parecer,	O
7	y	O
8	es	O
9	el	O
10	nombre	O
11	dado	O
12	a	O
13	un	O
14	arbolito	O
15	de	O
16	hojas	O
17	parecidas,	O
18	Vitex	O
19	negundo	O

1	Descripción:	O
2	Árbol	O
3	dioico,	O
4	caducifolio,	O
5	de	O
6	unos	O
7	10	O
8	m	O
9	de	O
10	altura,	O
11	con	O
12	la	O
13	corteza	O
14	más	O
15	o	O
16	menos	O
17	lisa	O
18	o	O
19	finamente	O
20	fisurada	O
21	y	O
22	la	O
23	copa	O
24	frondosa,	O
25	más	O
26	o	O
27	menos	O
28	redondeada	O

1	Hojas	O
2	compuestas,	O
3	con	O
4	3-7	O
5	folíolos	O
6	de	O
7	forma	O
8	ovado-oblonga	O
9	con	O
10	el	O
11	borde	O
12	aserrado	O

1	Haz	O
2	de	O
3	color	O
4	verde	O
5	y	O
6	envés	O
7	algo	O
8	más	O
9	pálido	O

1	Miden	O
2	de	O
3	7-10	O
4	cm	O
5	de	O
6	longitud	O

1	Flores	O
2	masculinas	O
3	y	O
4	femeninas	O
5	en	O
6	pies	O
7	diferentes,	O
8	apareciendo	O
9	antes	O
10	que	O
11	las	O
12	hojas	O

1	Son	O
2	poco	O
3	vistosas,	O
4	y	O
5	están	O
6	dispuestas	O
7	en	O
8	racimillos	O
9	colgantes	O
10	de	O
11	color	O
12	verde-amarillento	O

1	Florece	O
2	en	O
3	MarzoAbril	O

1	Frutos	O
2	alados	O
3	de	O
4	2-4	O
5	cm	O
6	de	O
7	longitud,	O
8	con	O
9	las	O
10	alas	O
11	formando	O
12	ángulo	O
13	agudo	O

1	Se	O
2	disponen	O
3	en	O
4	pares	O
5	a	O
6	lo	O
7	largo	O
8	de	O
9	fructificaciones	O
10	colgantes	O
11	que	O
12	permanecen	O
13	en	O
14	el	O
15	árbol	O
16	aún	O
17	cuando	O
18	éste	O
19	ha	O
20	perdido	O
21	el	O
22	follaje	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	medio	O
8	de	O
9	semillas	O
10	normalmente,	O
11	aunque	O
12	también	O
13	es	O
14	posible	O
15	por	O
16	estacas	O

1	Las	O
2	semillas	O
3	presentan	O
4	algo	O
5	de	O
6	letargo	O
7	interno,	O
8	por	O
9	lo	O
10	que	O
11	es	O
12	conveniente	O
13	su	O
14	estratificación	O
15	antes	O
16	de	O
17	la	O
18	siembra	O
19	si	O
20	se	O
21	desean	O
22	buenos	O
23	porcentajes	O
24	de	O
25	germinación	O
26	(70-90	O
27	%)	O

1	Especie	O
2	bastante	O
3	resistente	O
4	a	O
5	suelos	O
6	y	O
7	climas	O
8	por	O
9	su	O
10	rusticidad	O

1	Los	O
2	intensos	O
3	calores	O
4	veraniegos	O
5	de	O
6	la	O
7	zona	O
8	levantina	O
9	hacen	O
10	que	O
11	se	O
12	comience	O
13	a	O
14	marchitar	O
15	el	O
16	follaje	O
17	antes	O
18	del	O
19	otoño	O
20	en	O
21	muchas	O
22	ocasiones	O

1	Árbol	O
2	de	O
3	sombra	O
4	muy	O
5	utilizado	O
6	en	O
7	alineaciones	O

1	Se	O
2	cultiva	O
3	con	O
4	frecuencia	O
5	la	O
6	variedad	O
7	'Variegatum',	O
8	de	O
9	hojas	O
10	matizadas	O
11	de	O
12	blanco	O

1	Esta	O
2	variedad	O
3	tiende	O
4	con	O
5	frecuencia	O
6	a	O
7	emitir	O
8	hojas	O
9	verdes,	O
10	cosa	O
11	que	O
12	se	O
13	evita	O
14	con	O
15	una	O
16	poda	O
17	cuidadosa	O

1	Se	O
2	multiplica	O
3	por	O
4	injerto	O
5	de	O
6	escudete	O

1	Zonas	O
2	7	O
3	a	O
4	10	O
5	ACER	O
6	PSEUDOPLATANUS	O
7	L	O

1	Familia:	O
2	Aceraceae	O
3	Nombre	O
4	común:	O
5	arce	O
6	blanco,	O
7	falso	O
8	plátano	O
9	sycamore	O
10	maple,	O
11	sycamore,	O
12	great	O
13	maple,	O
14	scottish	O
15	maple	O
16	Lugar	O
17	de	O
18	origen:	O
19	Especie	O
20	nativa	O
21	del	O
22	sur	O
23	y	O
24	centro	O
25	de	O
26	Europa,	O
27	extendiéndose	O
28	por	O
29	el	O
30	oeste	O
31	de	O
32	Asia	O

1	Etimología:	O
2	Acer,	O
3	nombre	O
4	latino	O
5	del	O
6	Arce	O

1	Pseudoplatanus,	O
2	del	O
3	prefijo	O
4	pseudo	O
5	=	O
6	falso	O
7	y	O
8	el	O
9	género	O
10	Platanus,	O
11	por	O
12	su	O
13	parecido	O

1	Descripción:	O
2	Especie	O
3	arbórea	O
4	caducifolia	O
5	que	O
6	puede	O
7	llegar	O
8	a	O
9	los	O
10	20-30	O
11	m	O
12	de	O
13	altura	O
14	con	O
15	la	O
16	corteza	O
17	lisa,	O
18	grisácea	O
19	que	O
20	se	O
21	hace	O
22	agrietada	O
23	y	O
24	escamosa	O
25	con	O
26	la	O
27	edad,	O
28	desprendiéndose	O
29	en	O
30	placas	O
31	de	O
32	manera	O
33	parecida	O
34	al	O
35	falso	O
36	plátano	O

1	Hojas	O
2	simples	O
3	con	O
4	3-5	O
5	lóbulos	O
6	ovales,	O
7	algo	O
8	acuminados,	O
9	desigualmente	O
10	dentados,	O
11	con	O
12	senos	O
13	poco	O
14	profundos	O

1	Miden	O
2	8-15	O
3	cm	O
4	de	O
5	longitud	O
6	y	O
7	de	O
8	anchura,	O
9	aunque	O
10	a	O
11	veces	O
12	son	O
13	de	O
14	menor	O
15	tamaño	O

1	Pecíolo	O
2	rosado	O
3	o	O
4	rojizo	O
5	de	O
6	5-15	O
7	cm	O
8	de	O
9	longitud	O

1	Base	O
2	cordada	O

1	Limbo	O
2	de	O
3	haz	O
4	verde	O
5	oscuro,	O
6	glabro	O

1	Envés	O
2	verde	O
3	más	O
4	pálido,	O
5	con	O
6	pubescencia	O
7	en	O
8	las	O
9	nerviaciones	O

1	Flores	O
2	amarilloverdosas,	O
3	en	O
4	racimos	O
5	paniculados	O
6	colgantes	O
7	saliendo	O
8	a	O
9	la	O
10	vez	O
11	o	O
12	después	O
13	que	O
14	las	O
15	hojas	O

1	Fruto	O
2	en	O
3	doble	O
4	sámara,	O
5	con	O
6	largas	O
7	alas	O
8	erecto-patentes	O
9	de	O
10	3-5	O
11	cm	O
12	de	O
13	longitud	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas	O

1	Tolera	O
2	muchas	O
3	clases	O
4	de	O
5	suelos,	O
6	desde	O
7	algo	O
8	ácidos	O
9	a	O
10	algo	O
11	alcalinos,	O
12	bien	O
13	drenados	O

1	Necesita	O
2	espacio	O
3	para	O
4	desarrollarse,	O
5	siendo	O
6	ideal	O
7	para	O
8	parques	O

1	Su	O
2	madera	O
3	es	O
4	utilizada	O
5	en	O
6	ebanistería,	O
7	tornería	O
8	y	O
9	carpintería	O

1	Muy	O
2	cultivado	O
3	como	O
4	árbol	O
5	ornamental	O
6	bajo	O
7	formas	O
8	y	O
9	cultivares:	O
10	‘Albovariegatum’,	O
11	‘Atropurpureum’,	O
12	‘Erectum’,	O
13	‘Erythrocarpum’,	O
14	‘Purpureum’,	O
15	‘Rubrum’,	O
16	etc	O

1	Zona	O
2	7	O
3	a	O
4	10	O
5	ACER	O
6	HELDREICHII	O
7	Orph	O

1	ex	O
2	Boiss	O

1	Familia:	O
2	Aceraceae	O
3	Nombre	O
4	común:	O
5	arce	B
6	de	I
7	los	I
8	Balcanes,	I
9	arce	O
10	griego	O
11	greek	O
12	maple	O
13	Lugar	O
14	de	O
15	origen:	O
16	Nativo	O
17	del	O
18	norte	O
19	de	O
20	Grecia,	O
21	la	O
22	antigua	O
23	Yugoslavia	O
24	y	O
25	Bulgaria	O

1	Etimología:	O
2	Acer,	O
3	nombre	O
4	latino	O
5	del	O
6	Arce	O

1	Heldreichii,	O
2	dedicado	O
3	al	O
4	botánico	O
5	alemán	O
6	Theodor	O
7	H	O

1	von	O
2	Heldreich	O
3	(1822-1902),	O
4	quien	O
5	trabajó	O
6	sobre	O
7	la	O
8	flora	O
9	griega	O

1	Descripción:	O
2	Árbol	O
3	caducifolio	O
4	que	O
5	puede	O
6	superar	O
7	los	O
8	12	O
9	m	O
10	de	O
11	talla,	O
12	de	O
13	corteza	O
14	lisa	O
15	poco	O
16	agrietada	O

1	Ramillas	O
2	marrón-grisáceas,	O
3	glabras	O

1	Hojas	O
2	de	O
3	8-15	O
4	cm	O
5	de	O
6	longitud	O
7	y	O
8	anchura,	O
9	con	O
10	3-5	O
11	lóbulos	O
12	con	O
13	senos	O
14	profundos;	O
15	bordes	O
16	con	O
17	dientes	O
18	anchos;	O
19	son	O
20	de	O
21	color	O
22	verde	O
23	oscuro	O
24	brillante	O
25	por	O
26	el	O
27	haz	O
28	y	O
29	más	O
30	pálidas	O
31	por	O
32	el	O
33	envés	O

1	Pecíolo	O
2	rojizo	O
3	de	O
4	46	O
5	cm	O
6	de	O
7	longitud	O

1	Flores	O
2	amarillas	O
3	en	O
4	corimbos	O
5	erectos	O
6	terminales,	O
7	apareciendo	O
8	después	O
9	que	O
10	las	O
11	hojas	O

1	Sámaras	O
2	de	O
3	3-5	O
4	cm	O
5	de	O
6	longitud,	O
7	con	O
8	alas	O
9	en	O
10	ángulo	O
11	muy	O
12	agudo	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas	O

1	Zona	O
2	7	O
3	a	O
4	9	O
5	ACER	O
6	JAPONICUM	O
7	Thunb	O

1	Familia:	O
2	Aceraceae	O
3	Nombre	O
4	común:	O
5	Arce	O
6	japonés	O
7	Fullmoon	O
8	maple,	O
9	Japanese	O
10	maple	O
11	Lugar	O
12	de	O
13	origen:	O
14	Japón	O
15	Etimología:	O
16	Acer,	O
17	nombre	O
18	latino	O
19	del	O
20	arce	O

1	Japonicum,	O
2	del	O
3	latín	O
4	japonicus-a-um	O
5	=	O
6	procedente	O
7	del	O
8	Japón	O

1	Descripción:	O
2	Pequeño	O
3	árbol	O
4	caducifolio	O
5	que	O
6	no	O
7	sobrepasa	O
8	los	O
9	10	O
10	m	O
11	de	O
12	talla,	O
13	aunque	O
14	en	O
15	ocasiones	O
16	tiene	O
17	sólo	O
18	porte	O
19	arbustivo	O

1	Copa	O
2	más	O
3	o	O
4	menos	O
5	redondeada	O
6	y	O
7	corteza	O
8	lisa,	O
9	grisácea	O

1	Hojas	O
2	con	O
3	7-11	O
4	lóbulos	O

1	Miden	O
2	9-13	O
3	cm	O
4	de	O
5	longitud	O
6	y	O
7	11-17	O
8	cm	O
9	de	O
10	anchura	O

1	Lóbulos	O
2	ovadoacuminados,	O
3	con	O
4	el	O
5	margen	O
6	aserrado	O

1	Limbo	O
2	de	O
3	color	O
4	verde	O
5	claro,	O
6	glabro,	O
7	excepto	O
8	en	O
9	las	O
10	nerviaciones	O
11	del	O
12	envés	O

1	Flores	O
2	de	O
3	color	O
4	rojo	O
5	purpúreo	O
6	en	O
7	corimbos	O
8	colgantes	O
9	que	O
10	aparecen	O
11	en	O
12	abril	O
13	antes	O
14	que	O
15	las	O
16	hojas	O

1	Fruto	O
2	en	O
3	doble	O
4	sámara	O
5	de	O
6	5-6	O
7	cm	O
8	de	O
9	longitud,	O
10	con	O
11	alas	O
12	en	O
13	ángulo	O
14	obtuso	O
15	o	O
16	casi	O
17	horizontales	O

1	Es	O
2	nativo	O
3	del	O
4	Japón	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas,	O
8	teniendo	O
9	un	O
10	crecimiento	O
11	lento	O

1	Vegeta	O
2	bien	O
3	en	O
4	casi	O
5	toda	O
6	clase	O
7	de	O
8	texturas	O
9	de	O
10	suelo,	O
11	de	O
12	ligeramente	O
13	alcalinos	O
14	a	O
15	ácidos,	O
16	pero	O
17	no	O
18	tolera	O
19	la	O
20	sequía	O

1	Prefiere	O
2	la	O
3	sombra	O
4	parcial	O

1	Resiste	O
2	mucho	O
3	el	O
4	frío	O

1	Algunos	O
2	cultivares	O
3	son:	O
4	‘Aconitifolium’,	O
5	‘Aureum’,	O
6	‘Vitifolium’,	O
7	‘Atropurpureum’,	O
8	etc	O

1	Zona	O
2	7	O
3	ACER	O
4	TRUNCATUM	O
5	Bunge	O
6	Familia:	O
7	Aceraceae	O
8	Nombre	O
9	común:	O
10	arce	O
11	de	O
12	Shantung	O
13	Shantung	O
14	maple,	O
15	purpleblow	O
16	Lugar	O
17	de	O
18	origen:	O
19	Procede	O
20	de	O
21	China	O

1	Etimología:	O
2	Acer,	O
3	nombre	O
4	latino	O
5	del	O
6	Arce	O

1	Truncatum,	O
2	del	O
3	latín	O
4	truncatus-a-um	O
5	=	O
6	truncado,	O
7	refiriéndose	O
8	a	O
9	la	O
10	base	O
11	de	O
12	las	O
13	hojas	O

1	Descripción:	O
2	Pequeño	O
3	árbol	O
4	caducifolio	O
5	de	O
6	8-10	O
7	m	O
8	de	O
9	talla,	O
10	con	O
11	la	O
12	corteza	O
13	grisácea,	O
14	muy	O
15	rugosa	O
16	y	O
17	agrietada	O

1	Ramas	O
2	retorcidas	O
3	creciendo	O
4	muy	O
5	juntas	O

1	Ramillas	O
2	glabras,	O
3	purpúreas	O
4	al	O
5	principio	O

1	Hojas	O
2	con	O
3	5-7	O
4	lóbulos,	O
5	de	O
6	ovales	O
7	a	O
8	triangulares,	O
9	algo	O
10	ondulados,	O
11	de	O
12	6-10	O
13	x	O
14	6-10	O
15	cm,	O
16	con	O
17	el	O
18	ápice	O
19	acuminado	O
20	y	O
21	la	O
22	base	O
23	truncada	O
24	o	O
25	a	O
26	veces	O
27	cordada;	O
28	bordes	O
29	de	O
30	enteros	O
31	a	O
32	lobulados;	O
33	son	O
34	de	O
35	color	O
36	algo	O
37	purpúreo,	O
38	con	O
39	manojos	O
40	de	O
41	pelos	O
42	en	O
43	las	O
44	axilas	O
45	de	O
46	las	O
47	nerviaciones	O
48	del	O
49	envés	O

1	Pecíolo	O
2	de	O
3	5-8	O
4	cm	O
5	de	O
6	longitud,	O
7	con	O
8	látex	O

1	Flores	O
2	de	O
3	color	O
4	verde	O
5	amarillento,	O
6	con	O
7	8	O
8	estambres,	O
9	apareciendo	O
10	antes	O
11	que	O
12	las	O
13	hojas	O
14	en	O
15	inflorescencias	O
16	corimbosas	O
17	erectas	O
18	y	O
19	terminales	O

1	Sámaras	O
2	de	O
3	3-4	O
4	cm	O
5	de	O
6	longitud,	O
7	glabras,	O
8	formando	O
9	un	O
10	ángulo	O
11	recto	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas	O

1	Arbolito	O
2	de	O
3	poco	O
4	porte	O
5	de	O
6	rápido	O
7	crecimiento	O
8	ideal	O
9	para	O
10	espacios	O
11	pequeños	O

1	Requiere	O
2	suelos	O
3	de	O
4	tipo	O
5	medio,	O
6	no	O
7	calizos	O

1	Hay	O
2	que	O
3	realizarle	O
4	una	O
5	poda	O
6	de	O
7	formación	O
8	en	O
9	origen	O
10	para	O
11	formarlo	O
12	como	O
13	arbolito	O

1	La	O
2	coloración	O
3	otoñal	O
4	de	O
5	su	O
6	follaje	O
7	lo	O
8	hace	O
9	muy	O
10	ornamental	O

1	Zona	O
2	7	O
3	a	O
4	8	O
5	ACER	O
6	TATARICUM	O
7	L	O

1	Familia:	O
2	Aceraceae	O
3	Nombre	O
4	común:	O
5	arce	O
6	de	O
7	Tataria	O
8	Tatarian	O
9	maple	O
10	Lugar	O
11	de	O
12	origen:	O
13	sureste	O
14	de	O
15	Europa	O
16	y	O
17	oeste	O
18	de	O
19	Asia	O

1	Etimología:	O
2	Acer,	O
3	nombre	O
4	latino	O
5	del	O
6	Arce	O

1	Tataricum,	O
2	alude	O
3	a	O
4	Tataria	O
5	o	O
6	Tartaria,	O
7	región	O
8	de	O
9	Asia	O
10	Central	O

1	Descripción:	O
2	Arbolito	O
3	o	O
4	gran	O
5	arbusto	O
6	arborescente	O
7	caducifolio	O
8	o	O
9	a	O
10	veces	O
11	subpersistente,	O
12	que	O
13	puede	O
14	alcanzar	O
15	hasta	O
16	10	O
17	m	O
18	de	O
19	talla	O

1	Corteza	O
2	lisa	O
3	con	O
4	líneas	O
5	aterciopeladas	O

1	Visto	O
2	de	O
3	lejos	O
4	recuerda	O
5	a	O
6	un	O
7	majuelo	O

1	Hojas	O
2	de	O
3	ovadas	O
4	a	O
5	ovado-oblongas,	O
6	de	O
7	5-10	O
8	cm	O
9	de	O
10	longitud	O
11	y	O
12	3	O

1	5	O
2	cm	O
3	de	O
4	anchura	O

1	Pecíolo	O
2	rojizo	O
3	o	O
4	blanquecino,	O
5	acanalado	O

1	Margen	O
2	irregular,	O
3	doblemente	O
4	aserrado	O

1	Base	O
2	redondeada	O
3	o	O
4	cordada	O
5	y	O
6	ápice	O
7	acuminado	O

1	Haz	O
2	verde	O
3	brillante	O
4	y	O
5	envés	O
6	con	O
7	pubescencia	O
8	en	O
9	las	O
10	nerviaciones	O

1	Los	O
2	ejemplares	O
3	jóvenes	O
4	presentan	O
5	hojas	O
6	con	O
7	3-5	O
8	lóbulos	O
9	poco	O
10	marcados	O

1	Flores	O
2	blancoverdosas	O
3	en	O
4	panículas	O
5	erectas	O
6	que	O
7	aparecen	O
8	en	O
9	mayo	O
10	o	O
11	junio	O

1	Fruto	O
2	en	O
3	doble	O
4	sámara	O
5	rojiza	O
6	con	O
7	alas	O
8	paralelas	O
9	de	O
10	2-3	O
11	cm	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas	O

1	Tolera	O
2	suelos	O
3	ligeramente	O
4	ácidos	O
5	o	O
6	alcalinos	O

1	Exposición	O
2	soleada	O
3	o	O
4	a	O
5	media	O
6	sombra	O

1	Crecimiento	O
2	rápido	O

1	Sus	O
2	abundantes	O
3	frutos	O
4	rojizos	O
5	junto	O
6	con	O
7	las	O
8	tonalidades	O
9	otoñales	O
10	de	O
11	su	O
12	follaje,	O
13	le	O
14	dan	O
15	un	O
16	gran	O
17	valor	O
18	ornamental	O

1	Zona	O
2	7	O
3	a	O
4	9	O
5	ACER	O
6	SACCHARINUM	O
7	L	O

1	Familia:	O
2	Aceraceae	O
3	Nombre	O
4	común:	O
5	Arce	B
6	plateado	I
7	Silver	O
8	maple	O
9	Lugar	O
10	de	O
11	origen:	O
12	Este	O
13	de	O
14	Norteamérica	O

1	Etimología:	O
2	Acer,	O
3	nombre	O
4	latino	O
5	del	O
6	Arce	O

1	Saccharinum,	O
2	del	O
3	latín	O
4	saccharinus-a-um,	O
5	azucarado,	O
6	refiriéndose	O
7	probablemente	O
8	al	O
9	jugo	O
10	azucarado	O
11	que	O
12	se	O
13	obtiene	O
14	de	O
15	su	O
16	savia	O

1	Descripción:	O
2	Árbol	O
3	caducifolio	O
4	que	O
5	puede	O
6	alcanzar	O
7	40	O
8	m	O
9	de	O
10	altura,	O
11	con	O
12	la	O
13	corteza	O
14	lisa,	O
15	gris,	O
16	que	O
17	se	O
18	desprende	O
19	en	O
20	escamas	O
21	con	O
22	la	O
23	edad	O

1	Hojas	O
2	con	O
3	5	O
4	lóbulos	O
5	acuminados,	O
6	irregularmente	O
7	dentados,	O
8	de	O
9	longitud	O
10	superior	O
11	a	O
12	la	O
13	mitad	O
14	del	O
15	limbo	O

1	Limbo	O
2	de	O
3	8-15	O
4	cm	O
5	de	O
6	longitud	O
7	y	O
8	9-16	O
9	cm	O
10	de	O
11	anchura	O

1	Haz	O
2	verde	O
3	brillante	O
4	y	O
5	envés	O
6	plateado	O

1	Flores	O
2	verde-amarillentas	O
3	o	O
4	verde-rojizas,	O
5	en	O
6	racimos	O
7	colgantes	O
8	que	O
9	aparecen	O
10	antes	O
11	que	O
12	las	O
13	hojas	O

1	Fruto	O
2	en	O
3	doble	O
4	sámara	O
5	de	O
6	3,5-6	O
7	cm	O
8	de	O
9	longitud,	O
10	con	O
11	alas	O
12	divergentes	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas	O

1	Tiene	O
2	un	O
3	crecimiento	O
4	rápido	O

1	Especie	O
2	bastante	O
3	tolerante	O
4	a	O
5	suelos	O
6	húmedos	O
7	o	O
8	secos	O

1	Utilizado	O
2	como	O
3	árbol	O
4	de	O
5	alineación	O
6	o	O
7	formando	O
8	grupos	O
9	en	O
10	parques	O

1	Su	O
2	madera	O
3	es	O
4	bastante	O
5	blanda	O

1	Existen	O
2	numerosos	O
3	cultivares:	O
4	‘Laciniatum’,	O
5	‘Albovariegatum’,	O
6	‘Longifolium’,	O
7	‘Pyramidale’,	O
8	‘Tripartitum’,	O
9	etc	O

1	Zonas	O
2	7	O
3	a	O
4	9	O
5	ARECA	O
6	CATECHU	O
7	L	O

1	Familia:	O
2	Arecaceae	O
3	(Palmae)	O
4	Nombre	O
5	común:	O
6	Areca,	O
7	Betel	O
8	Betel	O
9	Palm,	O
10	Betel-nut	O
11	Palm,	O
12	Catechu	O
13	Lugar	O
14	de	O
15	origen:	O
16	desde	O
17	Malasia	O
18	a	O
19	Filipinas	O

1	Etimología:	O
2	Areca,	O
3	proviene	O
4	del	O
5	nombre	O
6	nativo	O
7	malabar	O

1	Catechu,	O
2	proviene	O
3	del	O
4	nombre	O
5	nativo	O
6	malayo	O
7	de	O
8	una	O
9	palmera	O

1	Descripción:	O
2	Palmera	O
3	monoica	O
4	con	O
5	tronco	O
6	solitario	O
7	de	O
8	7-8	O
9	m	O
10	de	O
11	altura	O
12	y	O
13	12-20	O
14	cm	O
15	de	O
16	diámetro,	O
17	coronado	O
18	por	O
19	un	O
20	capitel	O

1	Hojas	O
2	pinnadas,	O
3	arqueadas,	O
4	de	O
5	1,5-2	O
6	m	O
7	de	O
8	longitud,	O
9	con	O
10	los	O
11	folíolos	O
12	de	O
13	unos	O
14	45	O
15	cm	O
16	de	O
17	longitud,	O
18	de	O
19	color	O
20	verde	O
21	plateado	O

1	Inflorescencia	O
2	en	O
3	la	O
4	base	O
5	de	O
6	las	O
7	últimas	O
8	hojas,	O
9	ramificada,	O
10	con	O
11	flores	O
12	blancas,	O
13	fragantes	O

1	Fruto	O
2	de	O
3	unos	O
4	2	O
5	cm	O
6	de	O
7	longitud	O
8	con	O
9	forma	O
10	de	O
11	aceituna,	O
12	anaranjado	O
13	o	O
14	rojizo	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas,	O
8	que	O
9	tardan	O
10	en	O
11	germinar	O
12	6-7	O
13	meses	O

1	Requiere	O
2	clima	O
3	templado,	O
4	suelos	O
5	fértiles	O
6	y	O
7	bien	O
8	drenados	O
9	y	O
10	riegos	O
11	frecuentes	O

1	Exposición	O
2	soleada	O
3	o	O
4	a	O
5	media	O
6	sombra	O

1	Zona	O
2	10-11	O
3	ACACIA	O
4	FARNESIANA	O
5	(L	O

1	)	O
2	Willd	O

1	Familia:	O
2	Mimosaceae	O
3	(Leguminosae)	O
4	Sinónimos:	O
5	Mimosa	O
6	farnesiana	O
7	L	O

1	Nombre	O
2	común:	O
3	Mimosa,	O
4	aromo	O
5	Sweet	O
6	wattle,	O
7	scented	O
8	wattle,	O
9	sweet	O
10	acacia	O
11	Lugar	O
12	de	O
13	origen:	O
14	Incierto	O

1	Al	O
2	parecer	O
3	originaria	O
4	de	O
5	Suramérica	O
6	y	O
7	hoy	O
8	día	O
9	difundida	O
10	por	O
11	todos	O
12	los	O
13	continentes	O

1	Etimología:	O
2	Acacia,	O
3	del	O
4	griego	O
5	akis	O
6	=punta,	O
7	aludiendo	O
8	a	O
9	las	O
10	espinas	O
11	de	O
12	las	O
13	especies	O
14	de	O
15	acacias	O
16	africanas,	O
17	ya	O
18	que	O
19	las	O
20	australianas	O
21	normalmente	O
22	carecen	O
23	de	O
24	ellas	O

1	Farnesiana,	O
2	alude	O
3	a	O
4	los	O
5	jardines	O
6	de	O
7	Farnesio	O
8	de	O
9	Roma,	O
10	de	O
11	donde	O
12	fue	O
13	descrita	O

1	Descripción:	O
2	Arbolito	O
3	o	O
4	arbusto	O
5	muy	O
6	ramificado	O
7	desde	O
8	la	O
9	base	O
10	que	O
11	alcanza	O
12	3-5	O
13	m	O
14	de	O
15	altura	O

1	Tronco	O
2	de	O
3	corteza	O
4	oscura	O
5	y	O
6	ramaje	O
7	tortuoso	O
8	en	O
9	zig-zag	O

1	Follaje	O
2	semicaduco	O
3	en	O
4	ocasiones	O

1	Hojas	O
2	bipinnadas,	O
3	con	O
4	dos	O
5	espinas	O
6	blancas	O
7	y	O
8	rectas	O
9	de	O
10	2-3	O
11	cm	O
12	de	O
13	longitud	O
14	en	O
15	la	O
16	base	O
17	de	O
18	las	O
19	mismas	O

1	Cada	O
2	hoja	O
3	con	O
4	2-6	O
5	pares	O
6	de	O
7	pinnas	O
8	y	O
9	éstas	O
10	con	O
11	10-20	O
12	pares	O
13	de	O
14	folíolos	O
15	o	O
16	pínulas	O
17	de	O
18	3-8	O
19	mm	O
20	de	O
21	longitud,	O
22	linear-oblongas,	O
23	verdes,	O
24	con	O
25	el	O
26	ápice	O
27	obtuso	O
28	o	O
29	ligeramente	O
30	agudo	O

1	Flores	O
2	en	O
3	glomérulos	O
4	axilares	O
5	dispuestos	O
6	en	O
7	grupos	O
8	de	O
9	2-6	O
10	cabezuelas,	O
11	de	O
12	color	O
13	amarillo	O
14	dorado,	O
15	fragantes,	O
16	de	O
17	1-1	O

1	5	O
2	cm	O
3	de	O
4	diámetro	O

1	Pedúnculos	O
2	pubescentes	O
3	de	O
4	1	O

1	5-2	O
2	cm	O
3	de	O
4	longitud	O

1	Florece	O
2	de	O
3	Enero	O
4	a	O
5	Mayo	O

1	Legumbre	O
2	indehiscente,	O
3	cilindrico-fusiforme,	O
4	derecha	O
5	o	O
6	algo	O
7	curvada,	O
8	de	O
9	color	O
10	negruzco,	O
11	de	O
12	unos	O
13	5-9	O
14	cm	O
15	de	O
16	longitud	O

1	Cada	O
2	fruto	O
3	con	O
4	815	O
5	semillas	O
6	insertas	O
7	en	O
8	una	O
9	pulpa	O
10	blanca	O
11	y	O
12	dispuestas	O
13	de	O
14	manera	O
15	oblicua	O
16	en	O
17	el	O
18	mismo	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas	O

1	Especie	O
2	muy	O
3	resistente	O
4	a	O
5	las	O
6	condiciones	O
7	adversas	O
8	de	O
9	suelo	O
10	y	O
11	humedad	O

1	Ideal	O
2	para	O
3	formar	O
4	setos	O
5	vivos	O
6	impenetrables	O
7	por	O
8	sus	O
9	espinas	O

1	Se	O
2	utiliza	O
3	su	O
4	flor	O
5	en	O
6	perfumería	O

1	Suele	O
2	cultivarse	O
3	como	O
4	seto	O
5	vivo	O
6	en	O
7	zonas	O
8	de	O
9	campo	O

1	Zonas	O
2	9	O
3	a	O
4	11	O
5	ACACIA	O
6	CAVEN	O
7	(Mol	O

1	)	O
2	Mol	O

1	Familia:	O
2	Mimosaceae	O
3	(Leguminosae)	O
4	Sinónimos:	O
5	Mimosa	O
6	caven	O
7	Mol	O

1	,	O
